date,lat,lon,precip,eto
1989-11-13,-2.375,-60.125,6.01953125,2.967397451400757
1989-11-13,-2.375,-59.875,4.41796875,2.9674642086029053
1989-11-13,-2.375,-59.625,3.53125,2.9675302505493164
1989-11-14,-2.375,-60.125,20.28125,3.564516067504883
1989-11-14,-2.375,-59.875,21.9375,3.564544439315796
1989-11-14,-2.375,-59.625,21.328125,3.5645697116851807
1989-11-15,-2.375,-60.125,0.5927734375,3.0672624111175537
1989-11-15,-2.375,-59.875,0.6884765625,3.0673139095306396
1989-11-15,-2.375,-59.625,1.1845703125,3.0673649311065674
1989-11-16,-2.375,-60.125,42.3125,3.3780829906463623
1989-11-16,-2.375,-59.875,39.0625,3.378143072128296
1989-11-16,-2.375,-59.625,33.1875,3.3782007694244385
1989-11-17,-2.375,-60.125,15.3671875,2.9401955604553223
1989-11-17,-2.375,-59.875,17.078125,2.9401094913482666
1989-11-17,-2.375,-59.625,17.46875,2.940023899078369
1989-11-18,-2.375,-60.125,25.671875,3.71878981590271
1989-11-18,-2.375,-59.875,27.28125,3.7187659740448
1989-11-18,-2.375,-59.625,28.578125,3.718743085861206
1989-11-19,-2.375,-60.125,0.268310546875,2.6780495643615723
1989-11-19,-2.375,-59.875,0,2.677969217300415
1989-11-19,-2.375,-59.625,0.200927734375,2.6778926849365234
1989-11-20,-2.375,-60.125,0.52099609375,3.0537092685699463
1989-11-20,-2.375,-59.875,1.0263671875,3.053750991821289
1989-11-20,-2.375,-59.625,1.681640625,3.053790330886841
1989-11-21,-2.375,-60.125,1.91796875,3.9626569747924805
1989-11-21,-2.375,-59.875,1.232421875,3.9625680446624756
1989-11-21,-2.375,-59.625,1.0908203125,3.962480068206787
1989-11-22,-2.375,-60.125,2.125,4.418952465057373
1989-11-22,-2.375,-59.875,2.361328125,4.418818473815918
1989-11-22,-2.375,-59.625,2.849609375,4.418687343597412
1989-11-23,-2.375,-60.125,0,4.132587432861328
1989-11-23,-2.375,-59.875,0,4.132442474365234
1989-11-23,-2.375,-59.625,0,4.13230037689209
1989-11-24,-2.375,-60.125,0,4.031848907470703
1989-11-24,-2.375,-59.875,0,4.031717300415039
1989-11-24,-2.375,-59.625,0,4.031588554382324
1989-11-25,-2.375,-60.125,0.041900634765625,3.0877039432525635
1989-11-25,-2.375,-59.875,0,3.0876400470733643
1989-11-25,-2.375,-59.625,0.0875244140625,3.087575674057007
1989-11-26,-2.375,-60.125,0,4.365616321563721
1989-11-26,-2.375,-59.875,0,4.365670680999756
1989-11-26,-2.375,-59.625,0,4.365725040435791
1989-11-27,-2.375,-60.125,0.1121826171875,4.403026580810547
1989-11-27,-2.375,-59.875,0.095703125,4.403117656707764
1989-11-27,-2.375,-59.625,0.01248931884765625,4.403207302093506
1989-11-28,-2.375,-60.125,0.8818359375,4.92290735244751
1989-11-28,-2.375,-59.875,0.453857421875,4.923084735870361
1989-11-28,-2.375,-59.625,0.349853515625,4.9232563972473145
1989-11-29,-2.375,-60.125,1.0078125,3.7196004390716553
1989-11-29,-2.375,-59.875,0.5185546875,3.7196173667907715
1989-11-29,-2.375,-59.625,0.399658203125,3.7196342945098877
1989-11-30,-2.375,-60.125,0,3.5127298831939697
1989-11-30,-2.375,-59.875,0,3.5127780437469482
1989-11-30,-2.375,-59.625,0,3.512824773788452
1989-12-01,-2.375,-60.125,0,5.2753214836120605
1989-12-01,-2.375,-59.875,0,5.277162075042725
1989-12-01,-2.375,-59.625,0,5.279393672943115
1989-12-02,-2.375,-60.125,0,4.34679651260376
1989-12-02,-2.375,-59.875,0,4.346603870391846
1989-12-02,-2.375,-59.625,0,4.346077919006348
1989-12-03,-2.375,-60.125,0,4.3453803062438965
1989-12-03,-2.375,-59.875,0,4.358917236328125
1989-12-03,-2.375,-59.625,0,4.374059200286865
1989-12-04,-2.375,-60.125,0,4.083364963531494
1989-12-04,-2.375,-59.875,0,4.100447654724121
1989-12-04,-2.375,-59.625,0,4.119610786437988
1989-12-05,-2.375,-60.125,0,4.927212238311768
1989-12-05,-2.375,-59.875,0,4.931024074554443
1989-12-05,-2.375,-59.625,0,4.935375690460205
1989-12-06,-2.375,-60.125,6.1796875,5.117661476135254
1989-12-06,-2.375,-59.875,4.890625,5.116578102111816
1989-12-06,-2.375,-59.625,4.26953125,5.115545272827148
1989-12-07,-2.375,-60.125,0.157470703125,3.298557758331299
1989-12-07,-2.375,-59.875,0.0810546875,3.3083434104919434
1989-12-07,-2.375,-59.625,0.062469482421875,3.319432497024536
1989-12-08,-2.375,-60.125,0,4.710230350494385
1989-12-08,-2.375,-59.875,0,4.712551116943359
1989-12-08,-2.375,-59.625,0,4.71527099609375
1989-12-09,-2.375,-60.125,2.376953125,4.770728588104248
1989-12-09,-2.375,-59.875,2.318359375,4.775522232055664
1989-12-09,-2.375,-59.625,2.158203125,4.781036376953125
1989-12-10,-2.375,-60.125,19.90625,2.5275840759277344
1989-12-10,-2.375,-59.875,17.65625,2.530216693878174
1989-12-10,-2.375,-59.625,15.15625,2.5333025455474854
1989-12-11,-2.375,-60.125,5.15234375,2.8621203899383545
1989-12-11,-2.375,-59.875,5.921875,2.868541717529297
1989-12-11,-2.375,-59.625,7.1328125,2.8758246898651123
1989-12-12,-2.375,-60.125,0.97607421875,3.630697011947632
1989-12-12,-2.375,-59.875,1.1923828125,3.62951397895813
1989-12-12,-2.375,-59.625,1.0390625,3.628203868865967
1989-12-13,-2.375,-60.125,0,3.549665927886963
1989-12-13,-2.375,-59.875,0,3.5479323863983154
1989-12-13,-2.375,-59.625,0,3.5460329055786133
1989-12-14,-2.375,-60.125,1.4501953125,3.603649139404297
1989-12-14,-2.375,-59.875,1.04296875,3.607238292694092
1989-12-14,-2.375,-59.625,0.83251953125,3.6111249923706055
1989-12-15,-2.375,-60.125,2,2.545849323272705
1989-12-15,-2.375,-59.875,2.1640625,2.5500752925872803
1989-12-15,-2.375,-59.625,2.478515625,2.5548527240753174
1989-12-16,-2.375,-60.125,13.7890625,2.692991018295288
1989-12-16,-2.375,-59.875,15.3125,2.6978297233581543
1989-12-16,-2.375,-59.625,15.875,2.7030181884765625
1989-12-17,-2.375,-60.125,7.12890625,3.254697561264038
1989-12-17,-2.375,-59.875,7.5,3.265019416809082
1989-12-17,-2.375,-59.625,8.0234375,3.2766759395599365
1989-12-18,-2.375,-60.125,9.2265625,2.7843520641326904
1989-12-18,-2.375,-59.875,9.6171875,2.795081615447998
1989-12-18,-2.375,-59.625,8.7421875,2.806853771209717
1989-12-19,-2.375,-60.125,50.40625,2.697474956512451
1989-12-19,-2.375,-59.875,50.21875,2.702155828475952
1989-12-19,-2.375,-59.625,43.34375,2.7075142860412598
1989-12-20,-2.375,-60.125,26.859375,1.9783947467803955
1989-12-20,-2.375,-59.875,29.078125,1.9777384996414185
1989-12-20,-2.375,-59.625,35.3125,1.9770077466964722
1989-12-21,-2.375,-60.125,0.4208984375,2.5505361557006836
1989-12-21,-2.375,-59.875,0.64501953125,2.547403573989868
1989-12-21,-2.375,-59.625,0.98193359375,2.5439445972442627
1989-12-22,-2.375,-60.125,11.90625,2.5848734378814697
1989-12-22,-2.375,-59.875,11.2421875,2.5900962352752686
1989-12-22,-2.375,-59.625,9.5859375,2.5959672927856445
1989-12-23,-2.375,-60.125,9.671875,3.4799270629882812
1989-12-23,-2.375,-59.875,9.734375,3.4782066345214844
1989-12-23,-2.375,-59.625,8.4375,3.476590394973755
1989-12-24,-2.375,-60.125,33.5625,2.4255921840667725
1989-12-24,-2.375,-59.875,25.3125,2.425412178039551
1989-12-24,-2.375,-59.625,20.984375,2.4252078533172607
1989-12-25,-2.375,-60.125,28.375,2.05379056930542
1989-12-25,-2.375,-59.875,26.640625,2.0539753437042236
1989-12-25,-2.375,-59.625,23.765625,2.0541653633117676
1989-12-26,-2.375,-60.125,1.5625,3.097336530685425
1989-12-26,-2.375,-59.875,2.025390625,3.108408212661743
1989-12-26,-2.375,-59.625,2.46875,3.120746612548828
1989-12-27,-2.375,-60.125,0,3.1386396884918213
1989-12-27,-2.375,-59.875,0,3.1467320919036865
1989-12-27,-2.375,-59.625,0,3.1557722091674805
1989-12-28,-2.375,-60.125,0,2.034046173095703
1989-12-28,-2.375,-59.875,0,2.0341761112213135
1989-12-28,-2.375,-59.625,0,2.0343449115753174
1989-12-29,-2.375,-60.125,0,3.42807936668396
1989-12-29,-2.375,-59.875,0,3.432955503463745
1989-12-29,-2.375,-59.625,0,3.4384450912475586
1989-12-30,-2.375,-60.125,2.30078125,4.579014301300049
1989-12-30,-2.375,-59.875,1.6884765625,4.580311298370361
1989-12-30,-2.375,-59.625,1.35546875,4.581892967224121
1989-12-31,-2.375,-60.125,8.015625,4.42897367477417
1989-12-31,-2.375,-59.875,5.71875,4.43515682220459
1989-12-31,-2.375,-59.625,5.33984375,4.44205379486084
1990-01-01,-2.375,-60.125,0,3.568854331970215
1990-01-01,-2.375,-59.875,1.703125,3.5671541690826416
1990-01-01,-2.375,-59.625,5.26953125,3.5641772747039795
1990-01-02,-2.375,-60.125,5.27734375,3.066929578781128
1990-01-02,-2.375,-59.875,7.26953125,3.083397150039673
1990-01-02,-2.375,-59.625,9.1171875,3.113032817840576
1990-01-03,-2.375,-60.125,5.02734375,3.581402540206909
1990-01-03,-2.375,-59.875,2.9375,3.5869691371917725
1990-01-03,-2.375,-59.625,2.16015625,3.597003221511841
1990-01-04,-2.375,-60.125,13.6328125,2.056515693664551
1990-01-04,-2.375,-59.875,11.921875,2.0708181858062744
1990-01-04,-2.375,-59.625,12.9375,2.096581220626831
1990-01-05,-2.375,-60.125,7.70703125,2.0887277126312256
1990-01-05,-2.375,-59.875,9.015625,2.0991625785827637
1990-01-05,-2.375,-59.625,10.8671875,2.1179842948913574
1990-01-06,-2.375,-60.125,12.8515625,2.6137564182281494
1990-01-06,-2.375,-59.875,13.8203125,2.614621877670288
1990-01-06,-2.375,-59.625,13.6953125,2.6162378787994385
1990-01-07,-2.375,-60.125,10.375,3.066868782043457
1990-01-07,-2.375,-59.875,10.0859375,3.0737528800964355
1990-01-07,-2.375,-59.625,9.140625,3.086122989654541
1990-01-08,-2.375,-60.125,16.140625,3.996413230895996
1990-01-08,-2.375,-59.875,14.921875,3.989745616912842
1990-01-08,-2.375,-59.625,13.1171875,3.9778435230255127
1990-01-09,-2.375,-60.125,6.390625,3.0023324489593506
1990-01-09,-2.375,-59.875,7.796875,3.012876272201538
1990-01-09,-2.375,-59.625,8.7578125,3.031877040863037
1990-01-10,-2.375,-60.125,13.9921875,2.053415298461914
1990-01-10,-2.375,-59.875,14.265625,2.0669970512390137
1990-01-10,-2.375,-59.625,14.8125,2.091465473175049
1990-01-11,-2.375,-60.125,22.25,2.3868892192840576
1990-01-11,-2.375,-59.875,21.203125,2.395669460296631
1990-01-11,-2.375,-59.625,19.640625,2.4115355014801025
1990-01-12,-2.375,-60.125,14.0859375,3.1035172939300537
1990-01-12,-2.375,-59.875,13.4609375,3.105836868286133
1990-01-12,-2.375,-59.625,12.0625,3.1100592613220215
1990-01-13,-2.375,-60.125,1.416015625,4.461669921875
1990-01-13,-2.375,-59.875,1.724609375,4.461670875549316
1990-01-13,-2.375,-59.625,1.4443359375,4.4616875648498535
1990-01-14,-2.375,-60.125,6.5390625,3.846619129180908
1990-01-14,-2.375,-59.875,7.09375,3.852419853210449
1990-01-14,-2.375,-59.625,6.27734375,3.8629112243652344
1990-01-15,-2.375,-60.125,5.91015625,3.9899489879608154
1990-01-15,-2.375,-59.875,6.796875,3.9867300987243652
1990-01-15,-2.375,-59.625,7.34375,3.9808852672576904
1990-01-16,-2.375,-60.125,4.76953125,4.826267242431641
1990-01-16,-2.375,-59.875,5.12109375,4.822681427001953
1990-01-16,-2.375,-59.625,5.15234375,4.816213130950928
1990-01-17,-2.375,-60.125,2.08203125,4.108508110046387
1990-01-17,-2.375,-59.875,2.673828125,4.1175713539123535
1990-01-17,-2.375,-59.625,3.650390625,4.133861064910889
1990-01-18,-2.375,-60.125,7.1796875,3.6488852500915527
1990-01-18,-2.375,-59.875,7.5703125,3.657233953475952
1990-01-18,-2.375,-59.625,7.16796875,3.672288417816162
1990-01-19,-2.375,-60.125,3.9765625,2.179421901702881
1990-01-19,-2.375,-59.875,3.216796875,2.1967711448669434
1990-01-19,-2.375,-59.625,3.056640625,2.228081464767456
1990-01-20,-2.375,-60.125,11.8203125,2.7337446212768555
1990-01-20,-2.375,-59.875,14.3671875,2.756348133087158
1990-01-20,-2.375,-59.625,16.453125,2.797011137008667
1990-01-21,-2.375,-60.125,4.1484375,3.744408130645752
1990-01-21,-2.375,-59.875,3.62890625,3.7418649196624756
1990-01-21,-2.375,-59.625,4.7265625,3.7372710704803467
1990-01-22,-2.375,-60.125,1.494140625,4.429734230041504
1990-01-22,-2.375,-59.875,2.00390625,4.428042411804199
1990-01-22,-2.375,-59.625,2.103515625,4.424983501434326
1990-01-23,-2.375,-60.125,2.7109375,2.634615659713745
1990-01-23,-2.375,-59.875,1.7880859375,2.6583306789398193
1990-01-23,-2.375,-59.625,1.705078125,2.700972318649292
1990-01-24,-2.375,-60.125,10.984375,3.2190027236938477
1990-01-24,-2.375,-59.875,9.140625,3.2388789653778076
1990-01-24,-2.375,-59.625,9.8828125,3.274639368057251
1990-01-25,-2.375,-60.125,1.603515625,4.822116374969482
1990-01-25,-2.375,-59.875,1.94140625,4.81668758392334
1990-01-25,-2.375,-59.625,3.072265625,4.806861877441406
1990-01-26,-2.375,-60.125,6.96875,2.887559413909912
1990-01-26,-2.375,-59.875,6.5234375,2.896078586578369
1990-01-26,-2.375,-59.625,5.55078125,2.911362886428833
1990-01-27,-2.375,-60.125,7.58984375,3.0090115070343018
1990-01-27,-2.375,-59.875,5.90625,3.0225679874420166
1990-01-27,-2.375,-59.625,5.6328125,3.0469155311584473
1990-01-28,-2.375,-60.125,4.15625,4.927764415740967
1990-01-28,-2.375,-59.875,4.11328125,4.927653789520264
1990-01-28,-2.375,-59.625,4.53515625,4.927402496337891
1990-01-29,-2.375,-60.125,4.8828125,2.428161859512329
1990-01-29,-2.375,-59.875,4.65625,2.4274702072143555
1990-01-29,-2.375,-59.625,5.19921875,2.426217555999756
1990-01-30,-2.375,-60.125,11.953125,4.293399333953857
1990-01-30,-2.375,-59.875,11.578125,4.285326957702637
1990-01-30,-2.375,-59.625,9.96875,4.270838737487793
1990-01-31,-2.375,-60.125,2.390625,3.4924447536468506
1990-01-31,-2.375,-59.875,2.234375,3.4998700618743896
1990-01-31,-2.375,-59.625,2.236328125,3.5132317543029785
1990-02-01,-2.375,-60.125,2.62109375,3.797553539276123
1990-02-01,-2.375,-59.875,1.482421875,3.797020673751831
1990-02-01,-2.375,-59.625,1.365234375,3.796034097671509
1990-02-02,-2.375,-60.125,7.71875,2.439061403274536
1990-02-02,-2.375,-59.875,8.03125,2.4512507915496826
1990-02-02,-2.375,-59.625,7.43359375,2.473120927810669
1990-02-03,-2.375,-60.125,23.90625,2.959078311920166
1990-02-03,-2.375,-59.875,21.34375,2.954339027404785
1990-02-03,-2.375,-59.625,19.53125,2.945827007293701
1990-02-04,-2.375,-60.125,26.40625,2.5902562141418457
1990-02-04,-2.375,-59.875,25.03125,2.5933761596679688
1990-02-04,-2.375,-59.625,26.046875,2.598973274230957
1990-02-05,-2.375,-60.125,15,2.0703344345092773
1990-02-05,-2.375,-59.875,14.9921875,2.0699286460876465
1990-02-05,-2.375,-59.625,14.5078125,2.069525718688965
1990-02-06,-2.375,-60.125,15.96875,2.93908429145813
1990-02-06,-2.375,-59.875,16.828125,2.9425508975982666
1990-02-06,-2.375,-59.625,19.015625,2.948817729949951
1990-02-07,-2.375,-60.125,25.359375,2.2823736667633057
1990-02-07,-2.375,-59.875,21.28125,2.2832248210906982
1990-02-07,-2.375,-59.625,18.046875,2.284733772277832
1990-02-08,-2.375,-60.125,12.15625,4.113443374633789
1990-02-08,-2.375,-59.875,12.59375,4.112275123596191
1990-02-08,-2.375,-59.625,12.296875,4.11016845703125
1990-02-09,-2.375,-60.125,8.8359375,2.625317096710205
1990-02-09,-2.375,-59.875,9.25,2.6240346431732178
1990-02-09,-2.375,-59.625,10.15625,2.6217355728149414
1990-02-10,-2.375,-60.125,3.25390625,3.2522873878479004
1990-02-10,-2.375,-59.875,3.96484375,3.256093740463257
1990-02-10,-2.375,-59.625,5.0625,3.2629191875457764
1990-02-11,-2.375,-60.125,5.9375,4.328319549560547
1990-02-11,-2.375,-59.875,4.359375,4.319836616516113
1990-02-11,-2.375,-59.625,3.462890625,4.304518699645996
1990-02-12,-2.375,-60.125,24.78125,2.6757912635803223
1990-02-12,-2.375,-59.875,15.828125,2.687370777130127
1990-02-12,-2.375,-59.625,12.5546875,2.708230495452881
1990-02-13,-2.375,-60.125,4.640625,2.570082187652588
1990-02-13,-2.375,-59.875,6.625,2.565065383911133
1990-02-13,-2.375,-59.625,9.765625,2.556028366088867
1990-02-14,-2.375,-60.125,4.25390625,3.8075156211853027
1990-02-14,-2.375,-59.875,2.970703125,3.7967987060546875
1990-02-14,-2.375,-59.625,2.4296875,3.7775309085845947
1990-02-15,-2.375,-60.125,1.2431640625,2.5618481636047363
1990-02-15,-2.375,-59.875,0.64599609375,2.5680549144744873
1990-02-15,-2.375,-59.625,0.473388671875,2.5792956352233887
1990-02-16,-2.375,-60.125,6.45703125,3.725045680999756
1990-02-16,-2.375,-59.875,6.4921875,3.71038818359375
1990-02-16,-2.375,-59.625,5.6171875,3.6840221881866455
1990-02-17,-2.375,-60.125,6.6640625,2.1929893493652344
1990-02-17,-2.375,-59.875,6.1875,2.2036776542663574
1990-02-17,-2.375,-59.625,5.26171875,2.2229225635528564
1990-02-18,-2.375,-60.125,0.09539794921875,3.003957986831665
1990-02-18,-2.375,-59.875,0.11541748046875,3.012807846069336
1990-02-18,-2.375,-59.625,0.10272216796875,3.028733491897583
1990-02-19,-2.375,-60.125,7.62109375,2.2688190937042236
1990-02-19,-2.375,-59.875,8.5,2.2840096950531006
1990-02-19,-2.375,-59.625,9.859375,2.311359167098999
1990-02-20,-2.375,-60.125,21.671875,2.3470284938812256
1990-02-20,-2.375,-59.875,22.0625,2.3441121578216553
1990-02-20,-2.375,-59.625,20.5,2.3388609886169434
1990-02-21,-2.375,-60.125,7.42578125,3.1969680786132812
1990-02-21,-2.375,-59.875,8.578125,3.190049171447754
1990-02-21,-2.375,-59.625,8.4921875,3.1776349544525146
1990-02-22,-2.375,-60.125,5.0078125,3.3521957397460938
1990-02-22,-2.375,-59.875,6,3.345533847808838
1990-02-22,-2.375,-59.625,7.8046875,3.333479166030884
1990-02-23,-2.375,-60.125,3.2890625,2.9978091716766357
1990-02-23,-2.375,-59.875,2.681640625,2.99438738822937
1990-02-23,-2.375,-59.625,1.986328125,2.988258123397827
1990-02-24,-2.375,-60.125,0.87744140625,3.1098222732543945
1990-02-24,-2.375,-59.875,1.0615234375,3.107590675354004
1990-02-24,-2.375,-59.625,0.94482421875,3.1035428047180176
1990-02-25,-2.375,-60.125,0.4208984375,3.015472888946533
1990-02-25,-2.375,-59.875,0.568359375,3.009769916534424
1990-02-25,-2.375,-59.625,0.7705078125,2.9995038509368896
1990-02-26,-2.375,-60.125,0.4189453125,2.139620542526245
1990-02-26,-2.375,-59.875,0.53466796875,2.1428654193878174
1990-02-26,-2.375,-59.625,0.79052734375,2.1487483978271484
1990-02-27,-2.375,-60.125,14.28125,2.548708915710449
1990-02-27,-2.375,-59.875,13.6875,2.544574022293091
1990-02-27,-2.375,-59.625,15.515625,2.5371031761169434
1990-02-28,-2.375,-60.125,4.43359375,4.311330318450928
1990-02-28,-2.375,-59.875,5.8984375,4.296565055847168
1990-02-28,-2.375,-59.625,7.58203125,4.26995849609375
1990-03-01,-2.375,-60.125,9.0546875,3.2993645668029785
1990-03-01,-2.375,-59.875,9.203125,3.303487777709961
1990-03-01,-2.375,-59.625,7.76171875,3.310971975326538
1990-03-02,-2.375,-60.125,14.921875,2.711627721786499
1990-03-02,-2.375,-59.875,18.015625,2.7100727558135986
1990-03-02,-2.375,-59.625,22,2.7072677612304688
1990-03-03,-2.375,-60.125,3.091796875,3.4031341075897217
1990-03-03,-2.375,-59.875,4.10546875,3.400111675262451
1990-03-03,-2.375,-59.625,6.40234375,3.3946146965026855
1990-03-04,-2.375,-60.125,16.5,2.122035264968872
1990-03-04,-2.375,-59.875,17.296875,2.1319286823272705
1990-03-04,-2.375,-59.625,17.71875,2.149871826171875
1990-03-05,-2.375,-60.125,19.984375,2.165436029434204
1990-03-05,-2.375,-59.875,22.1875,2.16636061668396
1990-03-05,-2.375,-59.625,21.515625,2.1680543422698975
1990-03-06,-2.375,-60.125,20.03125,3.1117870807647705
1990-03-06,-2.375,-59.875,22.625,3.112670660018921
1990-03-06,-2.375,-59.625,24.6875,3.1142420768737793
1990-03-07,-2.375,-60.125,6.390625,3.9487245082855225
1990-03-07,-2.375,-59.875,6.12890625,3.9493706226348877
1990-03-07,-2.375,-59.625,5.7734375,3.950596809387207
1990-03-08,-2.375,-60.125,9.3984375,4.222326755523682
1990-03-08,-2.375,-59.875,8.359375,4.224016189575195
1990-03-08,-2.375,-59.625,7.515625,4.227129936218262
1990-03-09,-2.375,-60.125,4.015625,3.7425429821014404
1990-03-09,-2.375,-59.875,4.3125,3.7474472522735596
1990-03-09,-2.375,-59.625,4.40234375,3.7563912868499756
1990-03-10,-2.375,-60.125,8.015625,4.5877299308776855
1990-03-10,-2.375,-59.875,6.2265625,4.587574481964111
1990-03-10,-2.375,-59.625,5.4921875,4.5872602462768555
1990-03-11,-2.375,-60.125,3.91015625,3.79300856590271
1990-03-11,-2.375,-59.875,3.044921875,3.797100305557251
1990-03-11,-2.375,-59.625,2.6015625,3.804511547088623
1990-03-12,-2.375,-60.125,0.079833984375,4.409088611602783
1990-03-12,-2.375,-59.875,0.308837890625,4.408442974090576
1990-03-12,-2.375,-59.625,0.87158203125,4.407259464263916
1990-03-13,-2.375,-60.125,11.0234375,3.842611074447632
1990-03-13,-2.375,-59.875,10.03125,3.841036796569824
1990-03-13,-2.375,-59.625,8.328125,3.8381524085998535
1990-03-14,-2.375,-60.125,13.078125,4.89769172668457
1990-03-14,-2.375,-59.875,12.703125,4.898651123046875
1990-03-14,-2.375,-59.625,11.734375,4.900356769561768
1990-03-15,-2.375,-60.125,3.01171875,4.533013820648193
1990-03-15,-2.375,-59.875,3.048828125,4.524057388305664
1990-03-15,-2.375,-59.625,2.599609375,4.507754325866699
1990-03-16,-2.375,-60.125,12.4765625,4.138832092285156
1990-03-16,-2.375,-59.875,8.859375,4.1389689445495605
1990-03-16,-2.375,-59.625,7.12109375,4.139255046844482
1990-03-17,-2.375,-60.125,4.9296875,2.144200563430786
1990-03-17,-2.375,-59.875,3.75,2.1574456691741943
1990-03-17,-2.375,-59.625,3.166015625,2.1814627647399902
1990-03-18,-2.375,-60.125,21.734375,2.6452713012695312
1990-03-18,-2.375,-59.875,20.71875,2.6525888442993164
1990-03-18,-2.375,-59.625,17.765625,2.6658718585968018
1990-03-19,-2.375,-60.125,18.796875,2.59440279006958
1990-03-19,-2.375,-59.875,16.453125,2.6022040843963623
1990-03-19,-2.375,-59.625,16.0625,2.616359233856201
1990-03-20,-2.375,-60.125,11.9375,2.881215810775757
1990-03-20,-2.375,-59.875,13.9609375,2.8791613578796387
1990-03-20,-2.375,-59.625,15.375,2.8754782676696777
1990-03-21,-2.375,-60.125,15.1484375,2.330246686935425
1990-03-21,-2.375,-59.875,14.5625,2.3302178382873535
1990-03-21,-2.375,-59.625,13.3984375,2.3301713466644287
1990-03-22,-2.375,-60.125,13.4609375,2.198486804962158
1990-03-22,-2.375,-59.875,13.9453125,2.199899673461914
1990-03-22,-2.375,-59.625,13.9453125,2.2024543285369873
1990-03-23,-2.375,-60.125,1.978515625,2.400800943374634
1990-03-23,-2.375,-59.875,2.32421875,2.4132449626922607
1990-03-23,-2.375,-59.625,2.53515625,2.4358510971069336
1990-03-24,-2.375,-60.125,12.4453125,2.550020694732666
1990-03-24,-2.375,-59.875,15.59375,2.5548059940338135
1990-03-24,-2.375,-59.625,17.0625,2.5635836124420166
1990-03-25,-2.375,-60.125,12.84375,2.143644332885742
1990-03-25,-2.375,-59.875,14.375,2.148172616958618
1990-03-25,-2.375,-59.625,12.671875,2.1563539505004883
1990-03-26,-2.375,-60.125,15.953125,2.6105306148529053
1990-03-26,-2.375,-59.875,14.953125,2.6079797744750977
1990-03-26,-2.375,-59.625,13.859375,2.6033623218536377
1990-03-27,-2.375,-60.125,6.5859375,2.724236488342285
1990-03-27,-2.375,-59.875,5.44140625,2.725131034851074
1990-03-27,-2.375,-59.625,4.61328125,2.7267956733703613
1990-03-28,-2.375,-60.125,15.703125,2.043757200241089
1990-03-28,-2.375,-59.875,18.1875,2.0441641807556152
1990-03-28,-2.375,-59.625,19.765625,2.0449039936065674
1990-03-29,-2.375,-60.125,11.2109375,4.342364311218262
1990-03-29,-2.375,-59.875,10.7890625,4.337015628814697
1990-03-29,-2.375,-59.625,9.8046875,4.327267646789551
1990-03-30,-2.375,-60.125,2.642578125,4.743045330047607
1990-03-30,-2.375,-59.875,1.869140625,4.729647159576416
1990-03-30,-2.375,-59.625,1.48828125,4.705296516418457
1990-03-31,-2.375,-60.125,7.44140625,3.6689517498016357
1990-03-31,-2.375,-59.875,9.0234375,3.673985719680786
1990-03-31,-2.375,-59.625,8.0703125,3.6830945014953613
1990-04-01,-2.375,-60.125,13.78125,2.0966956615448
1990-04-01,-2.375,-59.875,13.9140625,2.109323263168335
1990-04-01,-2.375,-59.625,13.640625,2.1322786808013916
1990-04-02,-2.375,-60.125,19.875,3.590996503829956
1990-04-02,-2.375,-59.875,18.25,3.587714433670044
1990-04-02,-2.375,-59.625,18.25,3.5841224193573
1990-04-03,-2.375,-60.125,5.296875,3.676189422607422
1990-04-03,-2.375,-59.875,5.50390625,3.6694176197052
1990-04-03,-2.375,-59.625,5.83203125,3.6571614742279053
1990-04-04,-2.375,-60.125,3.876953125,3.5252420902252197
1990-04-04,-2.375,-59.875,3.291015625,3.527642250061035
1990-04-04,-2.375,-59.625,3.349609375,3.5319132804870605
1990-04-05,-2.375,-60.125,5.765625,5.1140828132629395
1990-04-05,-2.375,-59.875,3.1484375,5.105316638946533
1990-04-05,-2.375,-59.625,2.685546875,5.089355945587158
1990-04-06,-2.375,-60.125,1.3408203125,4.411561012268066
1990-04-06,-2.375,-59.875,1.5234375,4.408096790313721
1990-04-06,-2.375,-59.625,2.0390625,4.401824474334717
1990-04-07,-2.375,-60.125,12.6640625,2.7557010650634766
1990-04-07,-2.375,-59.875,12.0390625,2.7648611068725586
1990-04-07,-2.375,-59.625,11.1875,2.7813260555267334
1990-04-08,-2.375,-60.125,20.046875,2.011446952819824
1990-04-08,-2.375,-59.875,17.265625,2.014873743057251
1990-04-08,-2.375,-59.625,15.453125,2.021066188812256
1990-04-09,-2.375,-60.125,14.078125,3.5184357166290283
1990-04-09,-2.375,-59.875,15.03125,3.514474391937256
1990-04-09,-2.375,-59.625,14.875,3.507237434387207
1990-04-10,-2.375,-60.125,3.216796875,3.4821341037750244
1990-04-10,-2.375,-59.875,4.2734375,3.4874563217163086
1990-04-10,-2.375,-59.625,5.36328125,3.4969630241394043
1990-04-11,-2.375,-60.125,15.4921875,3.7404909133911133
1990-04-11,-2.375,-59.875,17.828125,3.753093957901001
1990-04-11,-2.375,-59.625,19.75,3.7757771015167236
1990-04-12,-2.375,-60.125,4.45703125,5.154750347137451
1990-04-12,-2.375,-59.875,4.01171875,5.15240478515625
1990-04-12,-2.375,-59.625,3.591796875,5.148189544677734
1990-04-13,-2.375,-60.125,4.6015625,2.4359171390533447
1990-04-13,-2.375,-59.875,5.1953125,2.4543752670288086
